demand_id,vehicle_id,vehicle_no,depot,request_time,assigned_time,pickup_time,dropoff_time,call_waiting_time,pickup_waiting_time,service_travel_time,total_trip_time,work_start,work_end,actual_work_hours,pickup_node_id,dropoff_node_id,pickup_x,pickup_y,dropoff_x,dropoff_y,pickup_depot_name,dropoff_depot_name
CL0000007614_june23_037,35,714머8664,봉담차고지,08:04:05,08:04:05,08:12:29,09:07:55,0.0,8.4,55.43333333333333,63.833333333333336,08:00:00,19:00:00,10.0,212388.0,581955.0,126.94513837372756,37.21727528155623,126.92153069647748,37.13715391512689,봉담차고지,향남차고지
CL0000017497_june23_047,53,728루4751,병점차고지,08:26:19,08:26:19,08:38:09,09:08:45,0.0,11.833333333333334,30.6,42.43333333333333,08:00:00,18:00:00,9.0,328719.0,331576.0,127.03930652505446,37.215947923055374,127.02176427254068,37.25592847028432,병점차고지,
CL0000040020_june23_051,48,728루4750,병점차고지,08:34:06,08:34:06,08:48:39,09:09:30,0.0,14.55,20.85,35.4,08:00:00,14:00:00,5.0,329096.0,331148.0,127.04909514436578,37.21386803426587,127.0796456964893,37.21713985119504,병점차고지,동탄차고지
CL0000013576_june23_055,7,71머4612,동탄차고지,08:38:58,08:38:58,08:58:08,09:13:16,0.0,19.166666666666668,15.133333333333333,34.3,08:00:00,19:00:00,10.0,330614.0,587626.0,127.06975209157044,37.1941098035657,127.10711590281215,37.17606787597767,동탄차고지,동탄차고지
CL0000027691_june23_057,40,714머8660,병점차고지,08:47:21,08:47:21,09:00:38,09:16:04,0.0,13.283333333333333,15.433333333333334,28.716666666666665,08:00:00,19:00:00,10.5,587447.0,331148.0,127.04181640885967,37.21628387918452,127.0796456964893,37.21713985119504,병점차고지,동탄차고지
CL0000038183_june23_063,14,76보5216,동탄차고지,09:07:58,09:07:58,09:12:53,09:19:55,0.0,4.916666666666667,7.033333333333333,11.95,08:00:00,20:00:00,11.0,613323.0,587626.0,127.10928353356468,37.18209392955506,127.10711590281215,37.17606787597767,동탄차고지,동탄차고지
CL0000005469_june23_050,8,73두0130,병점차고지,08:33:42,08:33:42,08:37:41,09:22:28,0.0,3.9833333333333334,44.78333333333333,48.766666666666666,08:00:00,17:00:00,8.5,330096.0,613069.0,127.03810811994448,37.20842340631171,127.10669653032684,37.165980129529295,병점차고지,동탄차고지
CL0000033976_june23_031,31,70우6254,향남차고지,07:51:57,08:00:00,09:15:57,09:23:39,8.05,75.95,7.7,91.7,08:00:00,17:00:00,8.0,552161.0,196998.0,126.83226798261808,37.218437208456905,126.82991470218629,37.20243430121198,남양차고지,남양차고지
CL0000013440_june23_039,58,728루4726,봉담차고지,08:12:06,08:12:06,08:24:34,09:30:58,0.0,12.466666666666667,66.4,78.86666666666666,08:00:00,17:00:00,8.0,212335.0,553210.0,126.95968537194469,37.218517435477246,126.9214790433246,37.13795515539531,봉담차고지,향남차고지
CL0000028564_june23_053,59,728루4739,병점차고지,08:35:25,08:35:25,08:51:25,09:34:46,0.0,16.0,43.35,59.35,06:00:00,15:00:00,8.0,329879.0,587626.0,127.049332511545,37.22128805352719,127.10711590281215,37.17606787597767,병점차고지,동탄차고지
CL0000003430_june23_038,17,76보5240,병점차고지,08:05:27,08:05:27,08:16:48,09:35:18,0.0,11.35,78.5,89.85,08:00:00,19:00:00,10.0,328734.0,553210.0,127.04837879276964,37.21019463365697,126.9214790433246,37.13795515539531,병점차고지,향남차고지
CL0000016617_june23_066,20,76보5243,동탄차고지,09:13:03,09:13:03,09:20:06,09:36:04,0.0,7.05,15.966666666666667,23.016666666666666,08:00:00,17:00:00,8.0,329863.0,587156.0,127.07419401888616,37.19172282879922,127.11234935773145,37.16146526008021,동탄차고지,동탄차고지
CL0000004022_june23_048,3,77라9904,병점차고지,08:30:44,08:30:44,09:09:02,09:41:10,0.0,38.3,32.13333333333333,70.43333333333334,06:00:00,17:00:00,10.0,582097.0,613344.0,126.96193602302924,37.21595687777715,127.08592202432608,37.18798640252451,봉담차고지,동탄차고지
CL0000005159_june23_032,33,714머8648,봉담차고지,07:58:13,08:00:00,08:07:27,09:42:10,1.7833333333333334,7.45,94.71666666666667,103.95,08:00:00,17:00:00,8.0,212317.0,604612.0,126.94932997334728,37.21764165805308,126.82446190253827,37.2123705904726,봉담차고지,남양차고지
CL0000042691_june23_042,28,70보5610,향남차고지,08:16:20,08:16:20,09:11:02,09:43:18,0.0,54.7,32.266666666666666,86.96666666666667,08:00:00,20:00:00,11.0,581897.0,581955.0,126.89617376219718,37.07590706544515,126.92153069647748,37.13715391512689,향남차고지,향남차고지
CL0000029969_june23_062,6,71머4610,향남차고지,09:03:55,09:03:55,09:39:15,09:46:13,0.0,35.333333333333336,6.966666666666667,42.3,06:00:00,15:00:00,8.0,197001.0,604612.0,126.82750332244424,37.20211565115581,126.82446190253827,37.2123705904726,남양차고지,남양차고지
CL0000038045_june23_043,52,728루4755,남양차고지,08:19:20,08:19:20,08:33:31,09:46:36,0.0,14.183333333333334,73.08333333333333,87.26666666666667,08:00:00,19:00:00,10.0,196939.0,581955.0,126.82927635288084,37.18944814659277,126.92153069647748,37.13715391512689,남양차고지,향남차고지
CL0000008623_june23_045,61,728루4736,봉담차고지,08:22:05,08:22:05,08:45:57,09:52:40,0.0,23.866666666666667,66.71666666666667,90.58333333333333,06:00:00,15:00:00,8.5,212094.0,581955.0,126.97753824312431,37.21555995180653,126.92153069647748,37.13715391512689,봉담차고지,향남차고지
CL0000042606_june23_077,6,71머4610,향남차고지,09:46:39,09:46:39,09:49:07,09:58:39,0.0,2.466666666666667,9.533333333333333,12.0,06:00:00,15:00:00,8.0,211358.0,582012.0,126.9228488812135,37.13141622630118,126.9283467416453,37.12647865820564,향남차고지,향남차고지
CL0000004708_june23_070,7,71머4612,동탄차고지,09:35:44,09:35:44,09:44:36,09:59:01,0.0,8.866666666666667,14.416666666666666,23.283333333333335,08:00:00,19:00:00,10.0,329370.0,587626.0,127.06912237975436,37.19111959712519,127.10711590281215,37.17606787597767,동탄차고지,동탄차고지
CL0000026476_june23_061,27,70보5604,동탄차고지,09:01:31,09:01:31,09:19:15,10:01:10,0.0,17.733333333333334,41.916666666666664,59.65,06:00:00,15:00:00,8.0,329094.0,336933.0,127.04819319457916,37.21451851293419,127.10053255410396,37.35729894535983,병점차고지,
CL0000038180_june23_076,28,70보5610,향남차고지,09:43:21,09:43:21,09:50:56,10:03:26,0.0,7.583333333333333,12.5,20.083333333333332,08:00:00,20:00:00,11.0,553111.0,581955.0,126.91643338445849,37.11874176516669,126.92153069647748,37.13715391512689,향남차고지,향남차고지
CL0000028665_june23_073,14,76보5216,동탄차고지,09:38:51,09:38:51,09:48:26,10:03:34,0.0,9.583333333333334,15.133333333333333,24.716666666666665,08:00:00,20:00:00,11.0,330614.0,587626.0,127.06975209157044,37.1941098035657,127.10711590281215,37.17606787597767,동탄차고지,동탄차고지
CL0000004798_june23_046,62,728루4746,봉담차고지,08:25:15,08:25:15,09:20:59,10:07:31,0.0,55.733333333333334,46.53333333333333,102.26666666666667,08:00:00,19:00:00,10.0,211410.0,581955.0,126.87507499237437,37.24353611529062,126.92153069647748,37.13715391512689,봉담차고지,향남차고지
CL0000041613_june23_078,8,73두0130,병점차고지,09:47:33,09:47:33,09:54:37,10:14:24,0.0,7.066666666666666,19.783333333333335,26.85,08:00:00,17:00:00,8.5,329077.0,212238.0,127.0102252639422,37.206555385588224,126.95044452846363,37.21539384146524,병점차고지,봉담차고지
CL0000001072_june23_074,3,77라9904,병점차고지,09:41:32,09:41:32,09:49:07,10:15:05,0.0,7.583333333333333,25.966666666666665,33.55,06:00:00,17:00:00,10.0,328566.0,334910.0,127.00911276758882,37.20996477118594,127.07427328754063,37.25600564941309,병점차고지,
CL0000030774_june23_081,20,76보5243,동탄차고지,09:56:33,09:56:33,10:03:37,10:15:53,0.0,7.066666666666666,12.266666666666667,19.333333333333332,08:00:00,17:00:00,8.0,613377.0,562484.0,127.09618893471448,37.20069917975936,127.0879759793076,37.20975684996581,동탄차고지,동탄차고지
CL0000039067_june23_068,31,70우6254,향남차고지,09:27:53,09:27:53,09:51:13,10:16:02,0.0,23.333333333333332,24.816666666666666,48.15,08:00:00,17:00:00,8.0,196279.0,210618.0,126.86317628774644,37.13925095082437,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000031085_june23_058,41,714머8673,병점차고지,08:56:15,08:56:15,09:24:37,10:16:24,0.0,28.366666666666667,51.78333333333333,80.15,08:00:00,17:00:00,8.5,211821.0,197525.0,126.98332494207392,37.19066636096073,126.86293343758749,37.29357594039926,봉담차고지,
CL0000001029_june23_036,34,714머8662,병점차고지,08:02:35,08:02:35,09:48:10,10:19:45,0.0,105.58333333333333,31.583333333333332,137.16666666666666,08:00:00,17:00:00,8.5,198623.0,214849.0,126.82121706720132,37.29173802162436,126.87366863581074,37.31629664469536,남양차고지,
CL0000039802_june23_071,56,726도7242,향남차고지,09:35:55,09:35:55,09:40:22,10:25:14,0.0,4.45,44.86666666666667,49.31666666666667,08:00:00,17:00:00,8.0,210618.0,581126.0,126.91029295740636,37.13128954003405,126.79711442675784,37.11345121783386,향남차고지,향남차고지
CL0000039802_june23_030,29,70보5603,남양차고지,07:49:36,08:00:00,09:41:17,10:26:09,10.4,101.28333333333333,44.86666666666667,156.55,08:00:00,19:00:00,10.0,581126.0,210618.0,126.79711442675784,37.11345121783386,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000016487_june23_064,21,76보5248,향남차고지,09:08:14,09:08:14,09:45:12,10:26:57,0.0,36.96666666666667,41.75,78.71666666666667,08:00:00,17:00:00,8.0,581195.0,553210.0,126.83966932267944,37.20386617775945,126.9214790433246,37.13795515539531,남양차고지,향남차고지
CL0000010045_june23_083,17,76보5240,병점차고지,09:59:39,09:59:39,10:07:28,10:28:05,0.0,7.816666666666666,20.616666666666667,28.433333333333334,08:00:00,19:00:00,10.0,329235.0,330127.0,127.00669109486442,37.20171181885416,127.0326690465142,37.20472017367815,병점차고지,병점차고지
CL0000038564_june23_069,53,728루4751,병점차고지,09:33:44,09:33:44,09:42:30,10:28:51,0.0,8.766666666666667,46.35,55.11666666666667,08:00:00,18:00:00,9.0,331111.0,211412.0,127.02548603137656,37.23624212251454,126.87405915256925,37.23127553552384,,봉담차고지
CL0000031318_june23_067,47,728루4759,향남차고지,09:20:58,09:20:58,09:38:14,10:32:02,0.0,17.266666666666666,53.8,71.06666666666666,06:00:00,15:00:00,8.0,582007.0,329779.0,126.90640985935904,37.10031760542456,127.0437152437465,37.215506776420014,향남차고지,병점차고지
CL0000051029_june23_060,5,77라9906,향남차고지,08:59:18,08:59:18,10:15:14,10:33:56,0.0,75.93333333333334,18.7,94.63333333333334,08:00:00,17:00:00,8.0,552161.0,197153.0,126.83226798261808,37.218437208456905,126.85802369603093,37.22684816344166,남양차고지,봉담차고지
CL0000023430_june23_054,12,76보5210,향남차고지,08:35:41,08:35:41,10:01:16,10:35:17,0.0,85.58333333333333,34.016666666666666,119.6,06:00:00,15:00:00,8.5,581123.0,195732.0,126.79730746888322,37.114258211317605,126.81666154753292,37.08188913462668,향남차고지,향남차고지
CL0000040020_june23_082,30,70우6250,동탄차고지,09:58:18,09:58:18,10:11:43,10:36:47,0.0,13.416666666666666,25.066666666666666,38.483333333333334,06:00:00,15:00:00,8.5,331148.0,329781.0,127.0796456964893,37.21713985119504,127.04353616741344,37.21542089963416,동탄차고지,병점차고지
CL0000002973_june23_065,32,714머8656,향남차고지,09:09:38,09:09:38,09:52:34,10:37:26,0.0,42.93333333333333,44.86666666666667,87.8,08:00:00,17:00:00,8.0,581126.0,210618.0,126.79711442675784,37.11345121783386,126.91029295740636,37.13128954003405,향남차고지,향남차고지
CL0000033709_june23_027,18,76보5241,병점차고지,07:37:56,08:00:00,09:22:43,10:44:40,22.066666666666666,82.71666666666667,81.95,186.73333333333332,08:00:00,17:00:00,8.0,196971.0,353371.0,126.87114553843712,37.23594292369981,127.12537977416154,37.40973793809251,봉담차고지,
CL0000038230_june23_089,14,76보5216,동탄차고지,10:15:39,10:15:39,10:24:16,10:48:50,0.0,8.616666666666667,24.566666666666666,33.18333333333333,08:00:00,20:00:00,11.0,613324.0,331148.0,127.10476699328352,37.18155892719098,127.0796456964893,37.21713985119504,동탄차고지,동탄차고지
CL0000021575_june23_097,8,73두0130,병점차고지,10:32:51,10:32:51,10:40:33,10:49:33,0.0,7.7,9.0,16.7,08:00:00,17:00:00,8.5,328375.0,328580.0,127.0374487183392,37.2127850542673,127.04037600951082,37.20891755474821,병점차고지,병점차고지
CL0000028460_june23_084,58,728루4726,봉담차고지,09:59:49,09:59:49,10:09:46,10:53:43,0.0,9.95,43.95,53.9,08:00:00,17:00:00,8.0,212298.0,581955.0,126.93976934486774,37.196715210888456,126.92153069647748,37.13715391512689,봉담차고지,향남차고지
CL0000040360_june23_080,35,714머8664,봉담차고지,09:55:59,09:55:59,10:33:18,10:55:20,0.0,37.31666666666667,22.033333333333335,59.35,08:00:00,19:00:00,10.0,581956.0,581955.0,126.9133282910377,37.116776729516125,126.92153069647748,37.13715391512689,향남차고지,향남차고지
CL0000049063_june23_098,5,77라9906,향남차고지,10:35:06,10:35:06,10:35:16,10:59:20,0.0,0.16666666666666666,24.066666666666666,24.233333333333334,08:00:00,17:00:00,8.0,581955.0,553064.0,126.92153069647748,37.13715391512689,126.90969315899254,37.11497732485407,향남차고지,향남차고지
CL0000008950_june23_087,7,71머4612,동탄차고지,10:13:31,10:13:31,10:40:20,11:01:21,0.0,26.816666666666666,21.016666666666666,47.833333333333336,08:00:00,19:00:00,10.0,331148.0,329690.0,127.0796456964893,37.21713985119504,127.05234417216798,37.20485185322518,동탄차고지,동탄차고지
CL0000031223_june23_025,13,76보5211,향남차고지,07:30:42,08:00:00,09:15:11,11:07:51,29.3,75.18333333333334,112.66666666666667,217.15,08:00:00,17:00:00,8.0,587485.0,193139.0,127.05451318790546,37.20654493750992,126.7333814496893,37.50683027687944,동탄차고지,
CL0000040020_june23_105,8,73두0130,병점차고지,10:53:51,10:53:51,11:06:19,11:15:18,0.0,12.466666666666667,8.983333333333333,21.45,08:00:00,17:00:00,8.5,329781.0,329096.0,127.04353616741344,37.21542089963416,127.04909514436578,37.21386803426587,병점차고지,병점차고지
